filename,dvar_torah_id,paragraph_id,text,type,parsha,hebrew_title,hebrew_summary,seder
vayikru2.json,vayikru2_9e31eb8c,vayikru2_9e31eb8c_p16,"ולפי זה מובן היטב כי בזמן שישראל עושים רצש""מ אין קצבה לברכתם, כי אז השפעתם באה מאת הקב""ה לבדו בלא שליח. וע""ד זה יתבאר גם מה שדרשו חז""ל (ב""ר פי""א א') כתיב (משלי ג') ברכת ה' היא תעשיר ולא יוסיף עצב עמה, ברכת ה' היא תעשיר זו השבת שנאמר ויברך אלקים את יום השביעי. והכוונה כי ביום השבת מקבלים ישראל השפעתם מאת הבוי""ת עצמו ללא אמצעי זש""ה ברכת ה' היא תעשיר, דלפי שהברכה באה מאת ה' בעצמו נשפע לישראל ממנה שפע רב עד בלי די.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_9e31eb8c,vayikru2_9e31eb8c_p17,"ברם בזמן שאין ישראל עושים רצש""מ שאז המה מקבלים השפעתם באמצעות שליח אין הברכה שורה עליהם במדה גדושה כ""כ, עד שיהיה הנס נראה בעליל, אלא הברכה היא בדרך הטבע עד כדי שהדעת טועה. ובזה מבואר מה שדרש בתורת כהנים (קושיא ח') מדכתיב ובשנה שתהא כל שנה ושנה מספקת לחברתה ולכאורה זה היפך משמעות הכתוב וצויתי את ברכתי ששם מבואר כי בברכת השנה הששית עצמה יהיה די לשלש השנים, ולא בהצטרף ברכות השנים הקודמות, שהותירו משנה לחברתה. אמנם כבר נתבאר כי הך הבטחה וצויתי את ברכתי לכם בשנה הששית שהיא ברכה שמחוץ לדרך הטבע, קאי על אותו הזמן שהיו ישראל עושי רצונו של מקום, אבל בזמן שאינם עושי רצש""מ אין הם ראויים לברכה מרובה כ""כ. וע""ז מכוונת דרשת התו""כ מתיבת ובשנה, שגם השנה השנית השלישית הרביעית והחמישית יהיו מספקות משנה לחברתה, ולא סגי בברכת הששית בלבד, כי הן בעוונות נשלחת הברכה ע""י שליח, ולא יתכן לנס שמחוץ לדרך הטבע שיעשה ע""י שליח, שתשלח ברכה מרובה בתבואת השנה הששית עד שיספיק לשלש השנים. ולא זו בלבד, אלא בלא""ה נמי אין צורך לשלוח ברכה מרובה כ""כ בפירות הששית, דבזמן שאין ישראל עושים רצש""מ הרי הם עסוקים בעצמה במלאכתם, ושוב אין חשש זה שיאמרו מה נאכל בשנה השביעית, כי בידם להזהר בדיני קדושת שביעית ותשלח הברכה בפירות כל שנה ושנה קימעא קימעא, ואף בפירות שנה שביעית יצו ה' את ברכתו ויאכלום בקדושת שביעית.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_9e31eb8c,vayikru2_9e31eb8c_p18,"ובזה מיושב מה שהקשינו על מה דמשמע מדברי הכתוב דדוקא בזמן שיאמרו ישראל מה נאכל בשנה השביעית אז מבטיח ה' וצויתי את ברכתי ובלא""ה לא (קושיא ד'), כי אמנם רק בזמן שיהיו ישראל עושים רצש""מ ויפחדו פן לא יוכלו לאכול מפירות שנה השביעית מחשש שלא נזהרו הזרים העוסקים במלאכתם בדיני שביעית, כי רבים המה, על כן בדין הוא שיצוה ה' את הברכה בפירות הששית שיספיקו לשלש השנים. משא""כ כאשר לא ישאלו ישראל מה נאכל דהיינו בזמן שאינם בבחי' עושים רצש""מ, אז לא ישלח ה' את ברכתו בפירות הששית שתספיק לשלש השניה, אלא תכנס הברכה בכל שנה בפירותיהם קימעא קימעא, וגם בפירות השנה השביעית תבוא הברכה, כי לא ייראו מלאכלם, אחרי שהם עצמם עוסקים במלאכתה, והיכולת בידה להזהר בדיני שביעית.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_9e31eb8c,vayikru2_9e31eb8c_p19,"ובדרך זה אש""ל מה שפירש""י ושבתה הארץ שבת לה' לשם ה' כשם שנאמר בשבת בראשית. כלומר שהזהיר הכתוב שיקיימו מצות שמיטה כראוי, ואז תהיה השביתה לשם ה', כלומר שתבא הברכה בפירות משה הוי""ה ב""ה, בלא אמצעות שליח, כמבואר להלן בפרשה וצויתי את ברכתי וגו' ועשת את התבואה לשלש השנים, שהיא ברכה מרובה יותר מכדי שהדעת טועה. וז""ש רש""י ז""ל כשם שנאמר בשבת בראשית, כי ביום השבת נשפעת הברכה מאת הקב""ה בלא אמצעות שליח, כדאיתא בב""ר הנ""ל על הכתוב ברכת ה' היא תעשיר.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_9e31eb8c,vayikru2_9e31eb8c_p20,"ועל פי מה שנתבאר כי מה שאמה""כ וכי תאמרו מה נאכל בשנה השביעית הוא בעבור שיהיו ישראל יראים פן לא יוכלו לשמור מצות שמיטה כראוי, לפי שאין מספר לאיסורים ולדקדוקים שבה, מבואר שפיר מה דנקט קרא בהר סיני במצוה זו דוקא, ומכאן ילפינן על שאר מצוות שנאמרו פרטיהן ודקדוקיהן מסיני (קושיא א'). שהרי ממה שאמר הכתוב וכי תאמרו מה נאכל בשנה השביעית, בע""כ לומר שנאמרה להם מצות שמיטה בהר סיני בכל פרטיה ודקדוקיה, שהרי כל מה שנתייראו מה נאכל בשנה השביעית היה בעבור ששמעו כל פרטי ודקדוקי מצות שביעית, וכאשר נתבאר דלפי שהיו באותו מעמד בבחי' עושי רצש""מ ואילו היו נשארים באותה מדריגה היו זוכים שתהיה מלאכתן נעשית ע""י אחרים, ע""כ חששו כי מאחר שמצות שביעית חמורה, ויש בה פרטים ודקדוקים לאין מספר, פן לא יוכלו לאכול פירותיהם בשביעית, לפי שלא ידעו הזרים העוסקים במלאכת שדותיהם וכרמיהם להזהר בדיני שביעית.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_9e31eb8c,vayikru2_9e31eb8c_p21,"ולפיכך נקט קרא במצות שביעית בהר סיני, שהרי לא היה שייך חשש זה פן יאמרו מה נאכל בשנה השביעית אנא באותו מצב שהיו בו בעמדם על הר סיני, משא""כ אח""כ שקלקלו מעשיהם והוצרכו בעצמם לעסוק במלאכתם, ואין לזרים אתם, אין שייך כ""כ חשש זה, דשפיר יוכלו להזהר בדיני קדושת שביעית, ואין צורך לשלוח בפירות הששית ברכה מרובה כל כך שלא יצטרפו לאכול מפירות השביעית.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p1,"וידבר ה' אל משה בהר סיני לאמר כי תבואו אל הארץ וגו' ושבתה הארץ שבת לה'. רש""י ז""ל הביא דרשת התורת כהנים מה ענין שמיעה אצל הר סיני וכו' אלא מה שמיטה נאמרו כללותיה ודקדוקיה מסיני אף כולן וכו'. ואכתי צ""ב מה טעם כתבה תורה בהר סיני במצות שמטה דוקא להודיענו שנאמרו כללותיה ודקדוקיה מסיני, וממנה נילף לשאר מצות שאף הם נאמרו כללותיהן ודקדוקיהן מסיני, ולא גילתה לנו ענין זה באחד משאר המצות.",torah,אמור,ברכת השמיטה והאמונה בה',"בפרשת השמיטה נדרש מהעם מה יאכלו בשנה השביעית, והדבר מעורר שאלות על אמונה וביטחון בה'. הכתוב מדגיש שהברכה תבוא בדרך ניסית, אך אין בכך חשש לנכות זכויותיהם, כיון שכבר הותנה עם הבריאה. יש להבין את הקשר בין השמיטה לאמונה בה' שדואג לכל צרכיהם.",ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p2,"ב) שבת לה' פירש""י לשם ה' כשם שנאמר בשבת בראשית. ויל""ד מאי כוונת רש""י ז""ל במ""ש שבת ""בראשית"", דהוה סגי שיאמר כשם שנאמר בשבת.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p3,"ג) להלן בפרשה וכי תאמרו מה נאכל בשנה השביעית הן לא נזרע ולא נאסוף את תבואתנו וגו',  ידועה הקושיא שהביא בסה""ק נועם אלימלך בשם אחיו החסיד המפורסם זלה""ה שהתורה יצתה כאן מדרכה, שדרך הכתוב לכתוב איזה יתור לשון בפסוק ואפילו אות אחת וע""י זה מתורצים כמה קושיות, אבל הקושיא עצמה לא נכתבה בתורה, ואילו כאן נכתבה הקושיא בתורה, ומושב היה שלא יאמר אלא וצויתי את ברכתי וממילא לא יקשה שום אדם לומר מה נאכל.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p4,"ד) וצויתי את ברכתי לכם בשנה הששית ועשת את התבואה לשלש השנים וזרעתם את השנה השמינית ואכלתם מן התבואה ישן עד השנה התשיעית וגו',  צ""ב להבין מה שהוזקק הכתוב לפרט במדויק משך זמן חלות הברכה באמרו ועשת את התבואה לשלש השנים וגו', ולכאורה הוה סגי במ""ש וצויתי את ברכתי לכם בשנה הששית וממילא נשמע דכיון שהקב""ה ישלח את הברכה באסמיהם, כדי לתת די צורך סיפוק מזונותיהם בשנת השמיטה שהם בעלים מעבודת שדה וכרם, ודאי שתהיה הברכה די והותר עד בוא התבואה החדשה של שנת השמינית, ומה צורך להאריך בפירוט זמן המשך הברכה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p5,"ה) ותו יל""ד במה שאמה""כ ואכלתם מן התבואה וגו' וכן להלן חזר ואמר תאכלו ישן, דלכאורה מילתא דפשיטא היא שאם תתברך תבואתם ויהיו אסמיהם מלאים בר, יאכלו וישבעו מהם, ולא איצטריך למימרא שיהיו אוכלים את תבואתם.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p6,"ו) וזרעתם את השנה השמינית ואכלתם מן התבואה ישן עד השנה התשיעית עד בוא תבואתה תאכלו ישן. פירש""י ז""ל עד השנה התשיעית, עד חג הסוכות של תשיעית שהיא עת בא תבואתה של שמינית לתוך הבית וכו'. הקשו המפרשים ז""ל דמהכא משמע דעד חג הסוכות של תשיעית לא היו אוכלין מן התבואה החדשה שזרעו בשמינית, ואילו לעיל בסמוך על מאה""כ ועשת את התבואה לשלש השנים כתב רש""י ז""ל למקצת הששית מניסן ועד ר""ה ולשביעית ולשמינית שיזרעו בשמינית במרחשון ויקצרו בניסן. משמע דמניסן כבר היו אוכלים מתבואת השמינית. ולכאורה דברי רש""י ז""ל סתרי להדדי, וצ""ע.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p7,"והנראה לומר בביאור הענין בהקדם לבאר ענין הכתוב וכי תאמרו מה נאכל בשנה השביעית וגו', דאין הכוונה שיהיו ישראל חלושים באמונתם ולא יבטחו ח""ו בהשי""ת שיזמין להם די מחסורם אשר יחסר להם, עד שמחמת כן יהיו מסתפקים ושואלים מה נאכל בשנה השביעית, אלא כוונה אחרת יש במאמרם מה נאכל וגו'. ויובן בהקדם מה שפירשנו הא דאיתא במד""ר ר""פ ויצא (פס""ח ב') רשב""ל פתח (תהלים קכ""א) אשא עיני אל ההרים אשא עיני אל ההורים למלפני ולמעבדני (למלמדי ולעושי כלומר להורי) מאין יבא עזרי אליעזר בשעה שהלך להביא את רבקה מה כתיב ויקח העבד עשרה גמלים מגמלי ואדוניו, אני לא נזם א' ולא צמיד א' וכו', חזר ואמר מה אנא מוביד סברי מן בריי ח""ו לית אנא מוביד סברי מן בריי אלא עזרי מעם ה' עושה שמים וארץ. ותמהו המפרשים הכיצד יתכן שיהיה יעקב אע""ה בחיר האבות מאבד בטחונו בהשי""ת אפילו לרגע אחד, והיה כמסתפק ומתמה מאין יבא עזרי. גם יש להבין מה זאת שדרשו אשא עיני אל ההורים למלפני ולמעבדני, דמשמע מזה כי מחמת הוריו ומוריו היא שנצמחה לו חששא זו, ואין אלו אלא דברי תימה דאדרבה נהפוך הוא, דהלא בזכרו יושר הוריו האבות הקדושים היה לו לשים בה' מבעחו ולהשליך עליו יהבו, ולא תעלה כזאת על לבו להיות דואג מאין יבא עזרו.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p8,"וביארנו כוונת המד""ר עפ""י מה דאיתא במסכת תענית (דף כ""ד ע""א) בעובדא דאליעזר איש בירתא שהיה מחלק כל מה שיש לו לצדקה והיו גבאי צדקה מטמינים עצמם ממנו, יומא חד הוה סליק לשוקא למזבן נדוניא לברתיה חזיוהו גבאי צדקה וכו' רהע בתרייהו א""ל אשבעתיכו במאי עסקיתו אמרו לו ביתום וביתומה, א""ל העבודה שהן קודמין לבתי, שקל כל מה דהוה בהדיה ויהב להו. פש גביה חד זוזא זבין ביה חיטי ואסיק שדייה באכלבא (הניחו באוצר של חטים), אתאי דביתיה וכו' אתיא למפתח בבא דאכלבא חזת אכלבא דמליא חיעי וקא נפקא בצינורא דדשא ולא מיפתח בבא מחיטי אזלא ברתיה לבי מדרשא א""ל בוא וראה מה עשה לך אוהבך (הקב""ה), אמר לה העבודה הרי הן הקדש עליך ואין לך בהן אלא כאחד מעניי ישראל. ופירש""י משום דמעשה נסים הוא ואסור לאדם ליהנות ממעשי נסים כדאמר לעיל ואם עושין לו נס מנכין לו מזכיותיו, ע""כ.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p9,"וע""ד זה יתבאר לנו טעם הדברים שהיה יעקב אבינו עליו השלום מהרהר ומסתפק מאין יבא עזרי, דבאמת לא היה יעקב אבינו ע""ה מסתפק אפילו רגע אחד כי השי""ת ישלח עזרו מקדש, וחמין אליו כל צרכיו לחם לאכול ובגד ללבוש די מחסורו, אלא דמכיון שהתבונן וראה כי אין בידו כל מאומה, היה ירא מאד כי יצו ה' לו את הברכה מן השמים בדרך נסי מחוץ לטבע העולם, ועל זה היה לבו דוי שהרי אסור ליהנות ממעשי נסים, דמנכין לו מזכיותיו, כדאיתא בעובדא דתענית הנ""ל. ואם באותו הנס לא רצה אליעזר איש בירתא ליהנות משום דאסור ליהנות ממעשה נסים, אף שהיו באסמיו קצת חטים, והיה מקום לברכה לשרות ולהתרבות, בבחינת יש מיש, ולא היה הנס ניכר ונגלה כ""כ, עאכו""כ גבי יעקב אע""ה שהיה בערום ובחוסר כל ולא היה בידו אפילו נזם א' וכו', א""כ בהכרח שיהיה הנס הנעשה לו נס היוצא מדרך הטבע בגלוי ובפרסום בחינת יש מאין, ודאי שאסור ליהנות מנס שמחוץ לטבע העולם כזה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p10,"ובאמת נסים כאלה שהם בבחינת יש מאין אין הקב""ה חפץ לעשות, וכמ""ש הטו""ז בהלכות חנוכה (סימן תר""ע) לתרץ קושיית הבית יוסף, על מה קבעו שמונת ימי חנוכה בעוד שהנס לא היה אלא שבעה ימים, שהרי היה בפך שמן להדליק יום אחד, ותירץ הטו""ז ז""ל דלמפרע נודע לנו שגם בלילה הראשונה היה נס, דמצינו בספר הזה""ק עה""פ מה יש ליכי בבית שאין הוא ית' עושה נס לתת ברכה אלא במה שיש כבר בעולם, ואפילו אם הוא דבר מועט נותן השי""ת ברכתו להרבות המועט, משא""כ בדבר ריקן אין שייך בו ברכה לעשות בריה חדשה וכו', עיי""ש. אכן כבר כתבו המפרשים לחלק דהא שאין הקב""ה עושה נס בחי' יש מאין, היינו דוקא היכא שהברכה באה ע""י שליח, משא""כ אם הקב""ה בעצמו משפיע ברכתו אז תבא הברכה אפילו יש מאין (עיין בחידושינו לחנוכה כ""כ בשם ספר אפיקי יהודה). וכ""כ ק""ז זלה""ה בישמח משה פ' תולדות עה""פ ויזרע יצחק וגו', דאם הברכה באה מאת הקב""ה בעצמו יכול להשרות הברכה בכל אופן ואופן ואין שום דבר עומד לנגדו, יעיי""ש. אך אעפ""כ כיון שהברכה באה לו לאדם בשינוי טבע נגלה ומפורסם כ""כ גריעותא היא לגביה, ומנכין לו מזכיותיו בעבור כן.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p11,"וזה יהיה ביאור המדרש שאמר יעאע""ה אשא עיני אל ההורים למלפני ולמעבדני מאין יבא עזרי, כי התבונן בדעתו שכך היה מקובל בידו מבית אבא שלמד אצלם את התורה כי אסור ליהנות ממעשה נסים, ומי שעושין לו נס מנכין לו מזכויותיו, ולפיכך אמר מאין יבא עזרי וביאר כוונת שאלתו באמרו אני אין בידי לא נזם א' וכו', וכיון שכן ודאי שישלח לי הקב""ה עזרתו מקדש לעשות לי נס ולצוות את ברכתו להספיק לי כל צרכי מחייתי. אך דא עקא כי מאחר שאין בידי כלום לא נזם ולא צמיד וכו' מתיירא אנכי פן ""מאין"" יבא עזרי כלומר שיהא הנס הנעשה לי בחינת יש מאין, ועל זאת לבי יפחד כי ינכו לי מזכויותי בעבור כן.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p12,"חזר ואמר ח""ו לית אנא מובד סברי מן בריי עזרי מעם ה' עושה שמים וארץ. ויובן בהקדם מ""ש בספר בית שמואל אחרון (הובא בישמח משה פ' תזריע) בהא דאיתא בערכין (דף ע""ז ע""ב) מה נשתנה מצורע שאמרה תורה בדד ישב מחוץ למחנה מושבו הוא הבדיל בין איש לאשתו לפיכך אמרה תורה בדד ישב. וביאר עפ""י מ""ש בספר מדרש שמואל עה""פ והנה לרפא נגע הצרעת מן הצרוע דהנה חכמי הרופאים אמרו דצרעת בא מתגבורת מרה שחורה ומרה שחורה באה מן ההתבודדות ורפואתו שילך בין בני אדם וא""כ עפ""י הטבע היה לו למצורע לישב בין בני אדם והתורה אמרה בדד ישב. אך נגמים באים על לה""ר ורפואה שלו יפשפש במעשיו ועי""ז יהיה לו רפואה וכו'. והנה הרמב""ם ז""ל פירש מה דאיתא במד""ר (פ' בשלח כ'א ו') במאה""כ וישב הים לפנות בקר לאיתנו לתנאו הראשון שהתנה הקב""ה עמו בשעת הבריאה שיקרע לפני בני ישראל, דהשי""ת לא רצה שיהיה עוד שינוי טבע אחר בריאת העולם, ועל כן התנה עם הים בשעת הבריאה שיקרע הים ותו לא הוי שינוי טבע וכו'. וז""ב הגמרא מפני מה אמרה תורה במצורע בדד ישב שהוא שלא כדרך הטבע, דדרך הטבע הוא שיהא המצורע יושב בין אנשים. לז""א הוא הבדיל וכו' ותשובתו הוא שישב בדד, ואף שהוא שלא כדרך הטבע לכך אמר ""לפיכך אמרה תורה"" וכיון שנכתב בתורה והתורה קדמה לבריאה לפיכך דרך הטבע הוא כך, עכת""ד הבש'א. מבואר מזה כי גם דברים שלמראית העין הם מנוגדים לטבע הבריאה, מ""מ מאחר שנכתבו דברים אלו בתה""ק אשר קדמה לעולם, הרי כבר התנה יוצר בראשית עם עולמו בשעת הבריאה שיהיו נעשים מעשים וענינים אלו במקומן ובזמנם, ושוב אין הם נוגדים לטבעו של עולם, שכך הניח הקב""ה בטבעו של עולם בשעה שבראו.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p13,"וזאת השיב יעקב אע""ה אל לבו והתחזק בשי""ת בבעחון עצום, דאף אם יהיה הנס הנעשה לו בחי' יש מאין, לא יהיה בכך משום נס שחוץ לדרך הטבע, ואין בזה שינוי סדרי בראשית. דמכיון שכל מעשיהם ומפעלותיהם תהלוכותיהם ועניניהם של האבות הקדושים כבר היו כתובים בתורה הקדושה הקדומה לעולם, א""כ כבר הותנה עם העולם בשעת הבריאה שע""מ כן יברא, שבהגיע הזמן יעשו ליעקב אע""ה נסים אלו, והרי זה כמונח בטבע הבריאה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p14,"ועל כן חזר ואמר חס ושלום לית אנא מובד סברי מן בריי עזרי מעם ה' עושה שמים וארץ, כי מכיון שידע והשיג שכל מעשיו ועניניו תורה שלימה הם, ומכבר היו נכתבים בתוה""ק הקדומה לעולם, על כן אין לו לפחוד שיתנכה לו מזכיותיו. וזהר שאמר עזרי מעם ה' וגו', דגם אם יבא עזרי מעם ה' בעצמו שלא באמצעות שליח, דמכיון דלרש אין כל בהכרח שתבא ישועתו מאת השי""ת בחי' יש מאין, מ""מ לא בעבור כן אבד סברי ותוחלתי בה', שהרי עזרי מעם ה' ""עושה שמים וארץ"". וכיון שכל מה שעתיד ליארע עמדי כבר חקק יוצר בראשית בתורתו הקדושה, א""כ תנאי הן הן הדברים עם כל מעשי בראשית שמים וארץ וכל אשר בהם, כי יהיו משועבדים ונכנעים לחוקי תוה""ק אשר קדמה לעולם, ושוב אין בכך משום שיטי סדרי בראשית.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p15,"ועפ""י זה נבא אל הביאור בפסוקי הפרשה, בשנאמר כי מה שיהיו ישראל שואלים ומתמיהים מה נאכל בשנה השביעית לא מחמת חסרון אמונה ובטחון בה' יאמרו כן, כי יהיו ישראל שלימים באמונתם ובטוחים בכל לבם במעוז צור ישועתם אשר לא יעזבם ולא יעשם, כי אם יעשה עמם נסים להספיק להם בר ומזון ולחם לאכול ולשבוע ולהותיר, ולא יחסרו כל טוב מחמת קיום מצוות ה'. אלא שכוונת שאלתם היא כי לצד שלא יהיו עסוקים בשנה השביעית בעבודת שדה וכרם כלל א""כ מאין יבא עזרם, ובע""כ לומר שיצו ה' את ברכתו להם בנס גלוי ומפורסם, שתתרבה תבואתם ריבוי עצום מאוד מחוץ לטבע העולם. ובהאי פחדא הוו יתבו פן מחמת הנס הגלוי היוצא מגדר הטבע יתנכו להם זכיותיהם, שהרי אסור ליהנות ממעשה נסים כעובדא דתענית הנ""ל. וזהו שיאמרו ישראל מה נאכל בשנה השביעית הן לא נזרע ולא נאסוף את תבואתנו, וא""כ מאין תחול הברכה למלאות אסמינו שבע להספיק צרכנו בשנה השביעית, וע""כ לומר שנשא ברכה מאת ה' להרבות תבואתנו רבוי עצום ומופלג עד מאד, ועל כך היו תמהים ושואלים מה נאכל, הלא אסור לנו ליהנות ממעשה נסים משום שינכו לנו מזכיותינו.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p16,"וכדי להוציא מחשש זה מבשרם הכתוב וצויתי את ברכתי וגו', כלומר מכיון שמאז מקדם כבר צויתי את ברכתי לכם בתוה""ק אשר קדמה לעולם, שוב אין כאן בית מיחוש, אפילו אם יעשה לכם נם נגלה היוצא ממבע העולם, דכיון שכבר נכתב כן בתה""ק הקדומה לעולם הרי זה כבר מונח בטבעו של עולם מעת הבריאה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p17,"ובזה מבואר טעם שהוצרך הכתוב להאריך ולהודיע בפרטות כמות הברכה וזמן המשך הברכת במ""ש ועשת את התבואה לשלש השנים (קושיא ד'), כי לצד שיש בברכה זו משום מעשה נסים שמחוץ לדרך הטבע, אלא שאין בכך משום שינוי טבע הבריאה, דמאחר שהדברים כתובים בתוה""ק שקדמה לעולם כבר הותנה עם העולם בשעת הבריאה שיהיה כן, אי לזאת יש צורך שיהיה הדבר כתוב ומפורש באר היטב בתה""ק עד אימת תהיה הברכה חלה, כדי שיהיה התנאי מפורש להדיא, דאל""כ אין זה כתוב בתורה והבן.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p18,"ולטעם זה דקדק הכתוב לאמר ואכלתם מן התבואה וגו', להודיע דאף כי לכאורה נראה בזה נס גלוי ומפורסם מחוץ לטבעו של עולם, אעפ""כ לא תהיה התבואה אסורה ליהנות ממנה משום מעשה נסים, אלא ""ואכלתם"" שתהיו אוכלים ממנה מבלי לחשוש שיתנכו זכיותיכם בעבור כן, דכיון שכך הותנה עם מע""ב בשעת היצירה אין בכך מעשה נסים כלל, דזה מונח בטבע הבריאה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p19,"ובדרך זו מיושב גם מה שאמה""כ עד השנה התשיעית עד בוא תבואתה תאכלו ישן ופירש""י ז""ל עד חג הסוכות של תשיעית וכו', ואילו בפסוק הקודם פירש""י ז""ל דבניסן של שמינית כבר היה בידם מתבואה חדשה של שמינית, ומדוע איפוא כתב כאן שיהיו אוכלים מן הישן עד חג הסוכות של תשיעית (קושיא ו'). אכן לדרכנו נתכוון הכתוב בזה להודיע שלא יהיו ישראל אומרים האף אמנם שהתירה לנו תורה לאכול מאותה תבואה שנתברכה בדרך נס מחוץ למבע העולם, אך אין זאת אלא בזמן שלא היה בידינו כל מאומה, והיינו בגדר פיקוח נפש, משו""ה התיר הכתוב ליהנות ממעשה נסים באמרו ואכלתם מן התבואה, דאף שאסור ליהנות ממעשה נסים פיקוח נפש דוחה הכל, אבל מעת שכבר תמצא בידינו תבואה חדשה שצמחה בשמינית ע""י זריעה וחרישה בדרך הטבע אסור לנו ליהנות ממעשי נסים, דכבר אין כאן גדר פיקוח נפש, דאפשר לנו לאכול מתבואת השנה השמינית החל מחודש ניסן של שמינית שהוא זמן הקציר. לזאת בא הכתוב ואמר דלא כן הוא, אלא עד השנה התשיעית עד בוא תבואתה תאכלו ישן, דאף אחרי שיהיה בידכם מתבואת השנה השמינית בחדש ניסן של שמינית, תאכלו ישן מאותה התבואה שנתברכה לכם בדרך נס כל זמן שיש בידכם מאותה תבואה עד חג הסוכות של תשיעית. דמה שהתרתי לכם לאכול מתבואה זו אין זה משום חשש פיקוח נפש, אלא דאין אלו מעשה נסים שאסור ליהנות מהם, דכיון שכבר נכתב כן בתה""ק שקדמה לעולם, אין זה נס היוצא מגדר הטבע.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_a1c3b28a,vayikru2_a1c3b28a_p20,"ועפי""ז אפ""ל מעם שהוצרך הכתוב להאריך בסיפור שאלתם של ישראל מה נאכל בשנה השביעית וגו' (קושיא ג') כי ישנו בנותן טעם למה שאמר להלן וצויתי את ברכתי לכם בשנה הששית וגו', שציווה ה' את ברכתו בתוה""ק כתוב ומפורש עד אימתי זמן חלות הברכה, לפיכך הקדים והשמיענו כי ראתה חכמתו יתברך שעתידין ישראל להגיע למעלה עליונה שלא יהיו חפצים להנות ממעשה נסים גם אם יהיה בדבר משום חשש פיקוח נפש שירעבו ללחם ולא ימצאו מה לאכול, שהרי לטעם זה יהיו אומרים מה נאכל בשנה השביעית, שיהיו ממאנים ליהנות ממעשי נסים, וגלל כן וצויתי את ברכתי לכם, שמכבר צויתי את ברכתי בתה""ק אשר קדמה לעולם אלפיים שנה שהיתה כתובה לפניו יתברך אש שחורה ע""ג אש לבנה, וכבר היה הדבר תנאי מן התנאים שהתנה הקב""ה עם עולמו בעת שבראו, ואין בזה מעשה נסים.",torah,אמור,,,ויקרא
